id,賃料,区名,区名地価変換,最寄駅徒歩分数,部屋数,L,D,K,S,LDK,DK,R,築総月数,面積数字,何階建数字,バストイレランク,キッチンランク,BSアンテナ,エレベーター,設備ランク,設備ランクエレベータ込み,設備ランクエレベータBS込み,RC（鉄筋コンクリート）,木造
11986,114000,文京区,128,6,1,0,0,1,0,0,0,0,158,29.77,9,4,1,0,1,6,7,7,0,0
11987,80000,港区,423,6,1,0,0,0,0,0,0,1,520,17.36,10,0,-1,0,1,3,4,4,0,0
11988,114000,目黒区,116,4,1,0,0,1,0,0,0,0,209,30.75,7,5,1,0,1,2,3,3,0,0
11989,92000,足立区,41,12,2,0,1,1,0,0,1,0,295,50.1,3,2,2,0,0,5,5,5,0,0
11993,193300,文京区,128,3,1,1,1,1,0,1,0,0,108,48.29,9,5,2,1,1,5,6,7,1,0
11994,80000,足立区,41,3,2,0,1,1,0,0,1,0,359,42.15,7,1,0,0,1,4,5,5,1,0
11995,150000,杉並区,69,10,4,0,0,1,0,0,0,0,835,87.6,2,1,0,0,0,2,2,2,0,0
11996,139000,文京区,128,5,1,0,1,1,0,0,1,0,167,30.87,11,5,1,1,1,6,7,8,1,0
11997,67000,江戸川区,43,27,2,0,0,1,0,0,0,0,358,30.58,2,0,0,0,0,2,2,2,0,1
11998,116000,目黒区,116,3,1,0,1,1,0,0,1,0,81,30.75,3,4,1,0,0,3,3,3,0,0
11999,95000,品川区,98,1,1,0,0,1,0,0,0,0,160,18.9,10,4,1,1,1,6,7,8,1,0
12000,103000,板橋区,54,9,2,0,0,1,0,0,0,0,137,30.3,5,5,1,0,1,5,6,6,1,0
12001,130500,江東区,62,8,1,1,1,1,0,1,0,0,0,42,3,4,3,0,0,3,3,3,0,0
12002,49000,練馬区,45,8,1,0,0,0,0,0,0,1,425,15.5,4,0,0,0,0,1,1,1,0,0
12003,81000,江戸川区,43,9,1,0,1,1,1,0,1,0,148,43.33,2,4,1,0,0,3,3,3,0,0
12004,120000,世田谷区,71,8,1,0,0,1,0,0,0,0,15,26.34,4,4,1,1,1,2,3,4,1,0
12005,124000,文京区,128,5,1,0,0,1,0,0,0,0,41,25.05,10,5,1,1,1,5,6,7,1,0
12006,87000,大田区,56,6,1,0,0,0,0,0,0,1,53,20.03,3,4,1,0,0,2,2,2,1,0
12007,179000,中野区,88,2,1,1,1,1,0,1,0,0,5,41.11,11,6,1,1,1,2,3,4,1,0
12009,135000,墨田区,60,4,1,1,1,1,0,1,0,0,0,35.12,5,6,2,0,1,3,4,4,0,0
12010,109000,江戸川区,43,9,1,1,1,1,0,1,0,0,171,52.3,5,3,1,0,0,3,3,3,1,0
12011,70000,大田区,56,4,1,0,0,1,0,0,0,0,273,22.8,2,1,0,1,0,3,3,4,0,0
12012,103000,練馬区,45,38,3,0,1,1,0,0,1,0,294,58.39,4,1,0,0,1,3,4,4,1,0
12013,135000,大田区,56,8,1,0,1,1,0,0,1,0,174,34.17,11,5,1,0,1,5,6,6,1,0
12014,62000,練馬区,45,7,1,1,1,1,0,1,0,0,457,29.6,3,0,0,0,0,3,3,3,1,0
12015,75000,足立区,41,6,1,0,0,1,0,0,0,0,33,26.4,7,5,1,0,1,5,6,6,1,0
12016,106000,中央区,610,7,1,0,0,1,0,0,0,0,197,20.26,11,2,0,0,1,6,7,7,0,0
12017,64000,江戸川区,43,7,1,0,0,0,0,0,0,1,25,16.32,2,1,0,0,0,0,0,0,0,1
12018,61000,世田谷区,71,4,1,0,0,0,0,0,0,1,390,17.01,3,0,0,0,0,3,3,3,1,0
12019,83500,渋谷区,392,3,1,0,0,1,0,0,0,0,215,18.69,5,1,1,0,1,5,6,6,1,0
12020,138000,渋谷区,392,1,1,0,0,1,0,0,0,0,137,26.81,12,5,1,1,1,4,5,6,1,0
12021,95000,葛飾区,37,13,2,1,1,1,0,1,0,0,307,50.64,4,2,0,0,1,3,4,4,1,0
12022,65500,杉並区,69,7,1,0,0,0,0,0,0,1,36,13.8,2,1,1,0,0,3,3,3,0,1
12023,77000,杉並区,69,9,1,0,0,1,0,0,0,0,137,19.99,2,3,0,1,0,3,3,4,0,1
12025,154000,江東区,62,5,1,0,0,0,0,0,0,1,150,40.56,14,6,2,1,1,8,9,10,1,0
12026,63000,練馬区,45,9,2,0,1,1,0,0,1,0,519,30.38,2,0,0,0,0,2,2,2,0,0
12027,105000,大田区,56,7,1,0,0,1,0,0,0,0,48,25.35,4,5,1,1,1,5,6,7,1,0
12028,117000,葛飾区,37,20,2,1,1,1,0,1,0,0,0,55.33,3,5,3,0,0,4,4,4,0,0
12029,73000,墨田区,60,6,1,0,0,0,0,0,0,1,186,22.71,4,1,0,1,0,4,4,5,0,0
12030,100000,北区,68,7,2,0,1,1,0,0,1,0,618,40,5,2,0,0,0,2,2,2,1,0
12031,100860,台東区,150,7,1,0,0,1,0,0,0,0,0,25.37,10,4,1,1,1,4,5,6,1,0
12032,80500,北区,68,11,1,0,0,1,0,0,0,0,124,19.87,2,1,0,0,0,2,2,2,0,0
12034,105000,世田谷区,71,4,1,0,0,1,0,0,0,0,161,25.53,3,6,2,0,0,4,4,4,1,0
12035,119000,大田区,56,6,2,0,1,1,0,0,1,0,300,48,4,3,0,0,0,4,4,4,1,0
12036,108000,品川区,98,5,1,0,0,1,0,0,0,0,55,23.6,9,4,1,0,1,4,5,5,1,0
12037,83000,板橋区,54,10,2,0,1,1,0,0,1,0,324,46.36,5,4,0,0,1,3,4,4,1,0
12038,108000,台東区,150,4,1,0,0,1,0,0,0,0,134,26.04,10,4,1,1,1,6,7,8,1,0
12039,100000,北区,68,9,1,0,0,1,0,0,0,0,122,29.08,3,4,1,0,0,3,3,3,0,0
12040,150000,墨田区,60,3,1,1,1,1,0,1,0,0,6,42.34,6,5,2,1,1,5,6,7,1,0
12041,130000,荒川区,66,4,3,0,1,1,0,0,1,0,224,51.92,6,2,0,0,1,3,4,4,1,0
12042,104000,中野区,88,13,1,0,0,1,0,0,0,0,21,22.89,4,5,0,0,0,2,2,2,0,0
12043,142000,港区,423,3,1,0,0,0,0,0,0,1,173,27.33,11,3,1,1,1,5,6,7,1,0
12044,104000,世田谷区,71,8,1,0,0,1,0,0,0,0,39,25.81,5,5,1,1,1,5,6,7,1,0
12045,60000,練馬区,45,10,1,0,0,1,0,0,0,0,12,16.53,2,2,0,0,0,1,1,1,0,1
12046,135000,足立区,41,2,1,1,1,1,0,1,0,0,5,41.66,5,5,1,0,0,3,3,3,1,0
12047,50000,豊島区,169,6,1,0,0,1,0,0,0,0,394,13.6,2,0,-1,0,0,1,1,1,0,1
12048,67000,荒川区,66,8,1,0,0,1,0,0,0,0,149,20.87,2,2,0,0,0,2,2,2,0,1
12049,122000,北区,68,6,1,0,1,1,0,0,1,0,11,25.56,15,5,2,0,1,6,7,7,1,0
12050,90000,足立区,41,10,2,0,1,1,0,0,1,0,295,46.02,4,2,0,0,0,3,3,3,0,0
12051,73000,中野区,88,2,1,0,0,0,0,0,0,1,378,21,4,0,0,0,0,4,4,4,1,0
12052,104500,豊島区,169,9,1,0,0,1,0,0,0,0,225,22.23,11,2,1,0,1,3,4,4,1,0
12053,147000,中野区,88,4,2,1,1,1,0,1,0,0,391,59.39,4,2,0,0,0,3,3,3,1,0
12054,104531,江戸川区,43,25,2,1,1,1,0,1,0,0,203,62.87,3,2,1,1,0,2,2,3,0,1
12055,185000,渋谷区,392,5,1,1,1,1,0,1,0,0,62,30.36,12,6,1,1,1,7,8,9,1,0
12056,133000,世田谷区,71,5,1,0,0,1,0,0,0,0,43,25.02,15,0,0,0,1,0,1,1,1,0
12058,107000,目黒区,116,5,1,0,0,0,0,0,0,1,201,25.27,5,6,1,0,1,7,8,8,1,0
12059,179500,荒川区,66,4,2,1,1,1,0,1,0,0,114,61.55,14,6,3,1,1,6,7,8,1,0
12060,59000,葛飾区,37,7,2,0,0,1,0,0,0,0,389,30,2,1,0,0,0,1,1,1,0,1
12061,93000,大田区,56,3,1,0,0,1,0,0,0,0,104,21,5,4,1,0,1,6,7,7,1,0
12062,154000,千代田区,504,5,1,0,0,1,0,0,0,0,166,31.51,15,5,1,1,1,6,7,8,0,0
12063,110000,港区,423,6,1,0,0,1,0,0,0,0,83,22.56,5,5,1,1,0,6,6,7,1,0
12065,165000,文京区,128,5,1,0,1,1,0,0,1,0,19,32.12,15,5,1,1,1,2,3,4,1,0
12066,68000,練馬区,45,23,2,0,1,1,0,0,1,0,304,39.74,2,1,0,0,0,3,3,3,0,1
12067,75000,渋谷区,392,5,1,0,0,1,0,0,0,0,575,18.77,2,3,0,1,0,2,2,3,0,1
12068,129000,世田谷区,71,6,1,1,1,1,0,1,0,0,114,37.67,3,6,1,1,0,4,4,5,0,0
12069,85000,新宿区,368,2,1,0,0,1,0,0,0,0,204,25.91,5,1,1,0,0,5,5,5,0,0
12070,159500,中央区,610,2,1,1,1,1,0,1,0,0,126,41.61,8,5,1,1,1,5,6,7,1,0
12071,128000,江東区,62,5,1,0,0,1,0,0,0,0,6,25.18,15,6,2,1,1,6,7,8,1,0
12072,85680,豊島区,169,5,1,0,0,1,0,0,0,0,248,21.1,5,1,1,0,1,4,5,5,1,0
12073,167000,世田谷区,71,10,3,1,1,1,0,1,0,0,297,68.22,7,4,3,0,1,4,5,5,1,0
12074,116000,世田谷区,71,12,1,0,0,1,0,0,0,0,0,42.39,2,5,2,1,0,4,4,5,0,1
12075,117000,品川区,98,3,1,0,0,0,0,0,0,1,173,24.93,13,2,1,1,1,4,5,6,1,0
12076,182000,北区,68,9,1,1,1,1,0,1,0,0,116,50.71,16,5,2,1,1,4,5,6,1,0
12077,36000,杉並区,69,8,1,0,0,1,0,0,0,0,659,16,2,0,0,0,0,0,0,0,0,1
12078,90000,練馬区,45,14,1,1,1,1,0,1,0,0,158,33.39,2,5,2,1,0,3,3,4,0,0
12079,93000,江戸川区,43,21,2,1,1,1,0,1,0,0,275,54.98,2,4,0,0,0,4,4,4,0,0
12080,63000,杉並区,69,5,1,0,0,0,0,0,0,1,332,19.76,2,0,0,0,0,0,0,0,0,1
12081,107000,江東区,62,7,1,0,0,1,0,0,0,0,0,26.1,8,5,1,1,1,4,5,6,1,0
12082,117000,板橋区,54,9,1,1,1,1,0,1,0,0,19,43,3,5,1,1,0,4,4,5,0,1
12083,95000,板橋区,54,4,1,0,0,1,0,0,0,0,151,29.7,7,5,1,0,1,6,7,7,1,0
12084,130000,港区,423,6,1,0,0,1,0,0,0,0,176,26.06,12,6,1,1,1,6,7,8,1,0
12085,91000,目黒区,116,9,1,0,0,1,0,0,0,0,121,19.43,3,2,1,0,0,3,3,3,0,0
12086,92000,北区,68,6,2,0,1,1,0,0,1,0,455,34.32,3,2,1,0,0,4,4,4,1,0
12087,103500,中野区,88,8,1,0,0,1,0,0,0,0,1,25.43,9,5,1,1,1,4,5,6,1,0
12088,134000,新宿区,368,5,1,0,0,1,0,0,0,0,10,25.04,7,5,1,1,1,5,6,7,1,0
12089,91000,江戸川区,43,5,2,0,1,1,0,0,1,0,258,44.55,6,3,0,0,1,4,5,5,0,0
12090,100000,足立区,41,15,1,1,1,1,0,1,0,0,7,36.41,5,5,2,0,1,4,5,5,0,0
12091,139000,板橋区,54,8,1,1,1,1,0,1,0,0,478,49.98,4,4,1,1,0,6,6,7,1,0
12093,158000,江戸川区,43,12,3,1,1,1,0,1,0,0,55,73.7,2,5,0,0,0,1,1,1,0,1
12094,170000,杉並区,69,8,2,1,1,1,0,1,0,0,305,55.08,10,4,2,1,1,4,5,6,0,0
12095,113500,江東区,62,2,1,0,0,1,0,0,0,0,73,25.67,14,3,1,0,1,6,7,7,1,0
12096,99200,豊島区,169,4,1,0,0,1,0,0,0,0,2,25.29,4,5,1,0,1,6,7,7,1,0
12098,65000,足立区,41,7,1,0,1,1,0,0,1,0,300,28,3,1,0,0,0,2,2,2,0,0
12099,102000,品川区,98,9,1,0,0,1,0,0,0,0,156,21.48,9,5,1,1,1,6,7,8,1,0
12100,97000,墨田区,60,10,1,0,0,1,0,0,0,0,25,26.8,9,4,0,1,1,5,6,7,1,0
12101,85000,世田谷区,71,10,2,0,0,1,0,0,0,0,377,33,3,0,-1,0,0,3,3,3,1,0
12102,86000,品川区,98,5,1,0,0,1,0,0,0,0,367,25.65,5,3,1,1,1,6,7,8,1,0
12103,129500,練馬区,45,10,1,1,1,1,0,1,0,0,66,50.32,2,5,2,1,0,4,4,5,0,0
12104,65000,葛飾区,37,15,2,0,0,1,0,0,0,0,552,29,4,2,0,0,0,1,1,1,1,0
12105,71000,練馬区,45,5,1,0,0,0,0,0,0,1,37,22.62,3,2,0,0,0,1,1,1,0,1
12106,105000,港区,423,2,1,0,0,0,0,0,0,1,164,22.96,13,3,0,1,1,7,8,9,1,0
12107,70000,江戸川区,43,10,1,0,0,1,0,0,0,0,431,24.74,3,2,0,0,0,4,4,4,0,0
12108,65000,文京区,128,6,1,0,0,0,0,0,0,1,400,16.5,10,0,-1,0,1,3,4,4,0,0
12109,147000,千代田区,504,1,1,0,0,1,0,0,0,0,185,34.87,13,6,1,1,1,7,8,9,0,0
12110,129000,中野区,88,2,1,0,0,1,0,0,0,0,5,25.11,12,5,1,0,1,5,6,6,1,0
12111,83000,渋谷区,392,1,1,0,0,1,0,0,0,0,298,18.11,3,0,0,0,0,2,2,2,1,0
12112,90000,品川区,98,5,1,0,0,1,0,0,0,0,126,21.38,7,5,1,1,1,6,7,8,1,0
12113,78000,世田谷区,71,9,1,0,0,0,0,0,0,1,19,18.26,4,4,1,1,0,2,2,3,1,0
12115,132000,豊島区,169,3,1,0,0,1,0,0,0,0,3,25.36,10,6,1,0,1,7,8,8,1,0
12116,87000,北区,68,10,1,0,1,1,0,0,1,0,306,33.6,10,0,0,0,1,2,3,3,0,0
12117,114000,豊島区,169,2,2,0,1,1,0,0,1,0,421,40.32,6,4,1,0,1,6,7,7,1,0
12119,82000,豊島区,169,8,1,0,0,0,0,0,0,1,28,21.76,3,3,0,1,0,4,4,5,0,1
12120,75000,杉並区,69,5,1,0,0,1,0,0,0,0,223,20.6,4,1,0,1,1,5,6,7,1,0
12121,170000,大田区,56,7,1,1,1,1,0,1,0,0,0,44.63,6,5,2,1,1,6,7,8,1,0
12122,122500,杉並区,69,13,1,1,1,1,0,1,0,0,123,44.32,2,6,2,0,0,4,4,4,0,0
12123,192000,中央区,610,3,1,1,1,1,0,1,0,0,0,39.8,14,6,2,0,1,6,7,7,1,0
12124,57000,江戸川区,43,15,1,0,0,1,0,0,0,0,316,22,2,1,0,0,0,2,2,2,0,1
12125,80000,足立区,41,12,2,0,1,1,0,0,1,0,365,40,4,1,0,0,0,5,5,5,0,0
12126,75000,板橋区,54,10,1,0,0,1,0,0,0,0,2,20.77,3,5,1,1,0,5,5,6,0,1
12127,40000,練馬区,45,20,1,0,0,1,0,0,0,0,323,11,2,0,0,0,0,2,2,2,0,1
12128,130000,千代田区,504,2,1,0,0,1,0,0,0,0,160,23.85,15,4,1,1,1,6,7,8,1,0
12129,105000,江東区,62,5,2,0,0,1,0,0,0,0,0,25.43,13,5,1,0,1,4,5,5,1,0
12130,117000,台東区,150,6,1,0,0,1,0,0,0,0,0,21.75,8,2,0,0,1,5,6,6,1,0
12131,78000,大田区,56,10,1,0,0,0,0,0,0,1,183,22.43,3,4,1,1,0,4,4,5,1,0
12133,55000,練馬区,45,20,1,0,0,1,0,0,0,0,329,18.8,2,0,0,1,0,3,3,4,0,0
12134,81000,豊島区,169,3,1,0,0,1,0,0,0,0,168,21.93,9,4,-1,1,1,5,6,7,1,0
12135,98000,墨田区,60,7,1,0,0,0,0,0,0,1,0,26.36,6,4,1,0,1,4,5,5,0,0
12136,70000,葛飾区,37,22,2,0,1,1,0,0,1,0,335,42.71,2,3,0,0,0,3,3,3,0,0
12137,110000,台東区,150,5,1,0,1,1,0,0,1,0,137,31.8,10,5,1,1,1,6,7,8,1,0
12138,87500,板橋区,54,7,1,0,0,1,0,0,0,0,6,25.52,5,5,1,1,1,6,7,8,1,0
12139,105000,世田谷区,71,8,1,0,0,1,0,0,0,0,0,30.72,3,6,1,1,0,4,4,5,0,0
12140,53000,新宿区,368,5,1,0,0,0,0,0,0,1,97,11,2,3,0,1,0,4,4,5,0,1
12141,115000,新宿区,368,3,1,0,1,1,0,0,1,0,150,31.43,3,2,1,0,0,3,3,3,0,1
12142,134000,江東区,62,5,1,1,1,1,0,1,0,0,0,56.23,3,4,2,1,1,3,4,5,0,0
12143,52000,練馬区,45,4,1,0,0,1,0,0,0,0,269,19.48,2,1,-1,0,0,1,1,1,0,1
12144,110000,中央区,610,2,1,0,0,1,0,0,0,0,57,25.2,10,6,1,1,1,6,7,8,1,0
12145,160000,港区,423,5,2,0,1,1,0,0,1,0,442,52.25,10,3,1,0,1,5,6,6,0,0
12146,65000,北区,68,9,2,0,0,1,0,0,0,0,481,34.65,2,2,0,0,0,2,2,2,0,0
12147,105000,練馬区,45,8,2,0,1,1,0,0,1,0,167,44.3,2,4,1,1,0,3,3,4,0,1
12148,85000,品川区,98,3,1,0,0,1,0,0,0,0,126,21.56,5,5,1,1,1,6,7,8,1,0
12150,74000,中野区,88,2,1,0,0,0,0,0,0,1,378,23.24,4,0,-1,0,0,4,4,4,1,0
12151,84000,杉並区,69,8,1,0,0,1,0,0,0,0,150,21.43,3,4,1,1,1,6,7,8,1,0
12152,108000,新宿区,368,8,1,0,0,0,0,0,0,1,171,23.17,11,6,1,1,1,4,5,6,0,0
12153,82000,大田区,56,7,1,0,0,1,0,0,0,0,162,21.45,5,3,1,1,1,4,5,6,1,0
12154,75000,江戸川区,43,14,2,0,1,1,0,0,1,0,377,38,3,3,0,0,0,4,4,4,0,0
12155,100000,文京区,128,1,1,0,0,1,0,0,0,0,191,24.96,13,5,1,1,1,6,7,8,0,0
12156,54000,北区,68,6,1,0,0,0,0,0,0,1,437,15,3,0,0,0,0,0,0,0,0,0
12158,68500,江戸川区,43,9,1,0,0,0,0,0,0,1,6,14.18,2,1,0,0,0,2,2,2,0,1
12159,55000,世田谷区,71,7,1,0,0,0,0,0,0,1,398,15.13,2,0,-1,0,0,1,1,1,0,1
12160,197000,中央区,610,4,1,1,1,1,0,1,0,0,3,40.08,12,6,3,1,1,7,8,9,1,0
12161,121000,世田谷区,71,6,1,1,1,1,0,1,0,0,224,32.43,3,2,0,0,0,3,3,3,1,0
12162,153000,大田区,56,9,2,1,1,1,0,1,0,0,0,55.41,4,6,3,1,1,5,6,7,0,0
12163,131000,新宿区,368,5,1,0,0,1,0,0,0,0,10,25.05,7,5,1,1,1,5,6,7,1,0
12164,52000,足立区,41,9,1,0,0,1,0,0,0,0,389,21.08,2,2,0,0,0,1,1,1,0,1
12165,90000,荒川区,66,4,1,0,0,1,0,0,0,0,154,25.14,15,3,1,1,1,5,6,7,0,0
12166,77000,荒川区,66,2,1,0,0,1,0,0,0,0,65,25.2,8,4,1,1,1,2,3,4,1,0
12167,90000,大田区,56,3,1,0,0,1,0,0,0,0,134,22.06,20,3,1,1,1,6,7,8,1,0
12168,82000,足立区,41,10,1,0,0,0,0,0,0,1,14,19.78,3,3,0,0,0,2,2,2,0,0
12169,55500,杉並区,69,3,1,0,0,1,0,0,0,0,626,17.44,2,0,-1,1,0,2,2,3,0,1
12170,74000,世田谷区,71,9,1,0,0,1,0,0,0,0,244,24.74,5,4,0,1,1,5,6,7,1,0
12171,56000,板橋区,54,8,1,0,1,1,0,0,1,0,589,29.16,5,1,0,0,0,2,2,2,1,0
12172,98000,足立区,41,3,1,0,0,1,0,0,0,0,1,26.71,5,3,1,0,0,5,5,5,1,0
12173,147000,墨田区,60,12,1,1,1,1,0,1,0,0,23,40.19,11,5,2,1,1,5,6,7,0,0
12174,157800,大田区,56,16,3,1,1,1,0,1,0,0,389,57.54,6,3,2,1,1,3,4,5,1,0
12175,200000,北区,68,8,3,0,1,1,0,0,1,0,391,62.8,2,4,2,0,0,3,3,3,0,1
12176,153000,品川区,98,7,2,0,1,1,0,0,1,0,256,43.74,3,4,2,1,0,5,5,6,1,0
12177,75000,豊島区,169,12,1,0,0,1,0,0,0,0,98,22.39,3,4,1,1,0,5,5,6,0,0
12178,103500,豊島区,169,1,1,0,0,1,0,0,0,0,93,20.67,5,3,1,1,1,3,4,5,1,0
12179,107000,品川区,98,2,1,0,0,1,0,0,0,0,6,21,15,6,1,1,1,6,7,8,1,0
12180,90000,板橋区,54,2,1,0,0,0,0,0,0,1,125,22.18,11,4,1,1,1,6,7,8,1,0
12181,58000,北区,68,12,1,0,0,1,0,0,0,0,329,20.09,5,0,-1,1,1,4,5,6,1,0
12182,60000,江戸川区,43,10,1,0,0,1,0,0,0,0,344,21.73,2,1,0,0,0,1,1,1,0,1
12183,110000,北区,68,4,1,0,0,1,0,0,0,0,2,21.1,4,4,1,0,0,2,2,2,1,0
12184,150000,江東区,62,10,2,1,1,1,0,1,0,0,359,58.97,6,2,2,0,1,3,4,4,1,0
12185,85000,板橋区,54,9,2,0,1,1,0,0,1,0,472,46.51,6,1,0,0,1,2,3,3,1,0
12186,100000,江戸川区,43,7,1,1,1,1,0,1,0,0,283,44.28,7,3,1,0,1,4,5,5,1,0
12187,110000,中央区,610,4,1,0,0,1,0,0,0,0,176,29.92,10,6,1,0,1,6,7,7,1,0
12188,150000,新宿区,368,8,3,1,1,1,0,1,0,0,390,59.95,5,2,0,0,1,2,3,3,1,0
12189,85400,豊島区,169,11,1,0,0,0,0,0,0,1,315,18.56,3,0,0,0,0,3,3,3,0,0
12190,134000,豊島区,169,5,2,1,1,1,0,1,0,0,442,51.84,5,2,0,0,1,3,4,4,1,0
12192,95000,中野区,88,8,1,0,0,1,0,0,0,0,52,22.09,5,5,1,0,0,4,4,4,1,0
12193,169500,新宿区,368,7,1,1,1,1,0,1,0,0,37,45.88,10,6,3,1,1,6,7,8,1,0
12195,84000,練馬区,45,9,1,0,0,1,0,0,0,0,91,22.92,7,4,1,0,1,6,7,7,1,0
12196,65000,世田谷区,71,7,1,0,0,0,0,0,0,1,327,16.32,3,0,0,0,0,3,3,3,1,0
12197,95500,目黒区,116,4,1,0,0,1,0,0,0,0,0,25.84,4,5,1,1,0,4,4,5,1,0
12198,63000,杉並区,69,3,1,0,0,0,0,0,0,1,386,16.2,8,0,0,0,1,2,3,3,0,0
12199,96500,豊島区,169,9,1,0,0,1,0,0,0,0,63,25.06,3,6,1,0,0,4,4,4,1,0
12200,123000,大田区,56,3,1,1,1,1,0,1,0,0,0,34.04,4,4,2,0,0,4,4,4,0,0
12201,126000,世田谷区,71,2,1,0,0,0,0,0,0,1,223,33.5,30,2,0,1,1,5,6,7,1,0
12202,70000,北区,68,2,1,0,0,1,0,0,0,0,356,24.75,3,0,0,0,0,5,5,5,0,0
12203,186000,品川区,98,8,1,1,1,1,0,1,0,0,4,40.03,15,5,3,1,1,4,5,6,1,0
12204,61500,江戸川区,43,10,1,0,0,1,0,0,0,0,24,14.43,2,3,0,0,0,3,3,3,0,1
12205,110000,中野区,88,10,2,0,1,1,0,0,1,0,305,51.03,2,3,0,0,0,3,3,3,0,1
12206,106500,新宿区,368,3,1,0,0,1,0,0,0,0,259,19.59,8,2,0,0,1,6,7,7,1,0
12207,106000,江東区,62,9,2,1,1,1,0,1,0,0,376,46.23,5,4,2,0,0,4,4,4,0,0
12208,107000,杉並区,69,3,1,0,1,1,0,0,1,0,175,30,8,4,3,1,1,5,6,7,1,0
12209,103000,世田谷区,71,3,1,0,0,1,0,0,0,0,125,26.64,5,4,1,1,1,4,5,6,1,0
12210,103000,品川区,98,4,1,0,1,1,0,0,1,0,79,30.19,4,5,1,1,0,4,4,5,1,0
12211,91000,練馬区,45,10,1,0,0,1,0,0,0,0,43,25.59,7,5,1,1,1,6,7,8,1,0
12212,103000,世田谷区,71,7,2,0,0,1,0,0,0,0,374,34.83,3,2,0,1,0,6,6,7,0,0
12213,105000,港区,423,6,1,0,0,1,0,0,0,0,175,25.25,2,6,0,1,0,2,2,3,0,0
12215,59000,大田区,56,5,1,0,0,1,0,0,0,0,309,20.29,2,1,0,0,0,2,2,2,0,1
12216,102500,台東区,150,10,1,0,0,1,0,0,0,0,2,25.5,9,4,1,1,1,5,6,7,1,0
12217,109000,文京区,128,1,1,0,0,1,0,0,0,0,134,25.77,12,3,1,1,1,6,7,8,1,0
12218,140000,練馬区,45,15,3,1,1,1,0,1,0,0,251,75.4,2,4,0,0,0,5,5,5,0,0
12219,120000,北区,68,7,1,0,0,1,0,0,0,0,4,22.88,5,5,1,0,0,4,4,4,1,0
12220,111000,文京区,128,4,1,0,0,1,0,0,0,0,206,26.03,9,5,1,1,1,6,7,8,1,0
12221,57000,墨田区,60,6,1,0,0,1,0,0,0,0,57,13.83,3,2,-1,0,0,3,3,3,0,1
12222,66000,中野区,88,5,1,0,0,1,0,0,0,0,161,14.21,2,0,-1,0,0,3,3,3,0,1
12223,136000,江東区,62,5,1,1,1,1,0,1,0,0,38,39.71,11,5,1,0,1,3,4,4,1,0
12224,146000,世田谷区,71,8,3,1,1,1,0,1,0,0,363,58.88,3,3,1,1,0,3,3,4,0,0
12225,45000,足立区,41,16,1,0,0,0,0,0,0,1,360,21.9,2,0,0,0,0,0,0,0,0,1
12227,122000,中野区,88,12,1,0,0,0,0,0,0,1,143,28.35,7,5,1,1,1,7,8,9,1,0
12228,106000,中野区,88,8,1,0,0,1,0,0,0,0,1,27.41,9,5,1,1,1,4,5,6,1,0
12229,127000,渋谷区,392,2,1,0,1,1,0,0,1,0,246,26.1,12,2,1,1,1,5,6,7,1,0
12230,170000,足立区,41,9,2,1,1,1,0,1,0,0,0,54.57,7,5,3,1,1,6,7,8,1,0
12232,97000,墨田区,60,5,1,0,0,0,0,0,0,1,0,25.12,6,5,1,0,1,4,5,5,0,0
12233,161000,品川区,98,6,1,0,1,1,0,0,1,0,9,28.68,10,5,1,1,1,6,7,8,1,0
12234,115000,新宿区,368,8,1,0,0,1,0,0,0,0,10,25.65,3,5,1,1,0,5,5,6,1,0
12235,190000,港区,423,8,2,1,1,1,0,1,0,0,374,61.7,24,6,1,1,1,5,6,7,1,0
12236,103000,世田谷区,71,5,1,0,0,0,0,0,0,1,166,22.9,12,4,1,1,1,7,8,9,1,0
12237,60000,板橋区,54,8,1,0,0,1,0,0,0,0,367,24.3,5,0,0,0,1,3,4,4,1,0
12238,195000,中野区,88,5,1,1,1,1,0,1,0,0,297,55.34,26,6,3,0,1,7,8,8,0,0
12239,155000,渋谷区,392,8,2,0,1,1,0,0,1,0,375,56,3,5,1,0,0,4,4,4,1,0
12240,55000,足立区,41,6,1,0,0,0,0,0,0,1,361,18,6,0,-1,1,1,4,5,6,0,0
12241,48000,足立区,41,10,1,0,0,1,0,0,0,0,355,14.4,2,0,0,0,0,4,4,4,0,1
12242,169000,渋谷区,392,4,2,0,0,1,0,0,0,0,4,33.91,13,5,2,0,1,6,7,7,1,0
12243,163000,新宿区,368,1,1,1,1,1,0,1,0,0,190,40.5,14,3,1,1,1,5,6,7,0,0
12244,78500,葛飾区,37,13,1,0,0,1,0,0,0,0,156,30.03,2,4,1,0,0,3,3,3,0,0
12246,133000,杉並区,69,20,1,1,1,1,0,1,0,0,3,47.99,3,6,3,0,0,6,6,6,0,0
12247,177000,新宿区,368,4,1,0,0,0,0,0,0,1,3,33.01,8,6,2,1,1,4,5,6,1,0
12248,190000,豊島区,169,10,1,1,1,1,1,1,0,0,123,54.62,22,5,2,1,1,4,5,6,1,0
12249,95000,足立区,41,14,3,0,1,1,0,0,1,0,338,50,3,1,0,0,0,5,5,5,0,0
12250,162000,足立区,41,3,1,1,1,1,0,1,0,0,1,49.91,5,5,3,0,1,6,7,7,1,0
12252,159500,中央区,610,2,1,1,1,1,0,1,0,0,126,41.61,8,5,1,1,1,6,7,8,1,0
